,client_id,trans_date,small_group,amount_rur
2194,28618,222,11,12.421
2195,28618,223,2,153.97799999999998
2196,28618,223,3,43.126999999999995
2197,28618,224,2,127.985
2198,28618,224,1,17.41
2199,28618,224,11,24.638
2200,28618,226,29,10.987
2201,28618,227,1,28.357
2202,28618,228,1,21.219
2203,28618,229,2,136.025
2204,28618,230,55,179.799
2205,28618,230,1,21.701999999999998
2206,28618,231,16,68.235
2207,28618,231,11,31.311
2208,28618,232,29,65.92
2209,28618,232,18,84.72200000000001
2210,28618,232,1,29.95
2211,28618,233,2,249.66
2212,28618,233,18,48.863
2213,28618,234,42,49.597
2214,28618,234,2,130.067
2215,28618,234,35,9.66
2216,28618,234,1,291.241
2217,28618,235,2,96.16
2218,28618,235,1,74.783
2219,28618,235,11,40.986999999999995
2220,28618,236,2,169.447
2221,28618,236,1,25.6
2222,28618,236,11,25.875
2223,28618,237,0,11.585999999999999
2224,28618,237,1,33.412
2225,28618,238,28,204.705
2226,28618,238,2,91.574
2227,28618,238,18,117.465
2228,28618,240,2,91.573
2229,28618,240,1,128.636
2230,28618,241,2,51.568999999999996
2231,28618,241,3,45.795
2232,28618,241,40,862.552
2233,28618,241,11,24.151
2234,28618,242,3,45.795
2235,28618,242,1,12.130999999999998
2236,28618,243,2,138.511
2237,28618,243,18,25.186
2238,28618,244,4,12.822000000000001
2239,28618,244,18,87.01100000000001
2240,28618,245,28,121.815
2241,28618,245,47,61.802
2242,28618,245,1,17.448
2243,28618,247,2,146.774
2244,28618,247,11,11.213
2245,28618,248,3,9.158999999999999
2246,28618,248,11,12.639000000000001
2247,28618,249,1,12.112
2248,28618,249,11,7.547999999999999
2249,28618,250,2,133.07399999999998
2250,28618,250,3,45.795
2251,28618,250,18,20.055
2252,28618,251,2,278.949
2253,28618,251,55,113.34299999999999
2254,28618,252,55,520.938
2255,28618,252,11,37.693000000000005
2256,28618,253,29,23.333000000000002
2257,28618,253,47,34.243
2258,28618,253,18,16.733
2259,28618,253,1,23.31
2260,28618,254,2,289.015
2261,28618,254,78,8.625
2262,28618,254,18,10.695
2263,28618,255,2,147.658
2264,28618,255,3,45.795
2265,28618,255,18,12.722999999999999
2266,28618,255,1,31.598000000000003
2267,28618,256,2,105.235
2268,28618,256,3,45.795
2269,28618,256,11,12.594000000000001
2270,28618,257,2,43.126999999999995
2271,28618,257,87,137.386
2272,28618,257,11,92.186
2273,28618,258,33,32.346
2274,28618,258,18,98.001
2275,28618,258,11,27.476999999999997
2276,28618,259,11,26.561999999999998
2277,28618,260,1,109.07700000000001
2278,28618,261,2,142.32
2279,28618,265,29,128.33
2280,28618,265,1,36.486
2281,28618,266,29,466.654
2282,28618,266,11,28.118000000000002
2283,28618,268,15,6.801
2284,28618,268,64,35.36
2285,28618,268,1,36.856
2286,28618,269,15,17.035999999999998
2287,28618,269,1,15.071
2288,28618,270,3,21.564
2289,28618,270,18,16.733
2290,28618,271,2,12.685
2291,28618,271,18,61.869
2292,28618,272,28,17.250999999999998
2293,28618,272,64,39.853
2294,28618,272,11,107.25299999999999
2295,28618,274,15,37.191
2296,28618,274,11,34.934
2297,28618,275,11,12.033
2298,28618,276,11,15.009
2299,28618,277,2,17.764
2300,28618,277,18,33.208
2301,28618,278,11,89.163
2302,28618,279,18,62.708
2303,28618,279,1,12.366
2304,28618,279,11,162.936
2305,28618,281,18,14.655
2306,28618,281,11,31.37
2307,28618,282,18,39.109
2308,28618,283,1,12.849
2309,28618,284,3,13.738
2310,28618,284,18,13.372
2311,28618,285,1,35.079
2312,28618,285,11,6.824
2313,28618,286,3,7.763
2314,28618,287,3,5.495
2315,28618,288,53,0.10099999999999999
2316,28618,288,3,4.579
2317,28618,292,1,21.226999999999997
2318,28618,293,29,81.665
2319,28618,293,47,54.588
2320,28618,293,35,18.027
2321,28618,293,18,93.824
2322,28618,294,64,17.863
2323,28618,294,3,4.579
2324,28618,294,1,18.328
2325,28618,294,11,27.818
2326,28618,295,18,16.166
2327,28618,295,1,53.896
2328,28618,296,18,8.838
2329,28618,297,18,8.975
2330,28618,299,3,21.564
2331,28618,299,18,19.838
2332,28618,300,29,88.84299999999999
2333,28618,300,3,13.738
2334,28618,300,11,24.592
2335,28618,301,1,20.899
2336,28618,301,11,30.06
2337,28618,302,18,12.292
2338,28618,304,94,56.411
2339,28618,304,11,36.819
2340,28618,305,4,18.868
2341,28618,306,29,43.946999999999996
2342,28618,306,11,41.23
2343,28618,313,18,53.581
2344,28618,313,1,39.385999999999996
2345,28618,313,11,38.772
2346,28618,314,11,24.669
2347,28618,315,1,15.827
2348,28618,316,1,11.365
2349,28618,317,1,74.78399999999999
2350,28618,318,18,41.489
2351,28618,318,11,12.68
2352,28618,320,2,202.09599999999998
2353,28618,321,76,20.27
2354,28618,321,18,13.005999999999998
2355,28618,321,11,34.632
2356,28618,322,16,6.756
2357,28618,322,18,130.67600000000002
2358,28618,322,1,32.669000000000004
2359,28618,322,7,284.16
2360,28618,323,18,51.882
2361,28618,324,2,9.877
2362,28618,324,11,26.61
2363,28618,326,22,31.598000000000003
2364,28618,326,64,13.735999999999999
2365,28618,327,1,16.13
2366,28618,328,80,32.56
2367,28618,328,11,17.082
2368,28618,329,11,25.014
2369,28618,330,3,21.564
2370,28618,331,2,34.025999999999996
2371,28618,332,2,202.50599999999997
2372,28618,332,18,54.038999999999994
2373,28618,333,2,19.235
2374,28618,334,11,13.234000000000002
2375,28618,335,11,12.457
2376,28618,336,18,53.397
2377,28618,337,11,64.907
2378,28618,337,10,28.895
2379,28618,338,11,51.02
2380,28618,339,2,217.233
2381,28618,339,3,32.056999999999995
2382,28618,339,11,40.152
2383,28618,340,3,13.738
2384,28618,340,18,66.128
2385,28618,341,1,30.888
2386,28618,343,29,46.437
2387,28618,345,11,16.474
2388,28618,347,11,24.54
2389,28618,348,2,5.9079999999999995
2390,28618,348,13,28.943
2391,28618,349,13,70.891
2392,28618,350,11,6.642
2393,28618,351,29,139.31
2394,28618,351,3,4.579
2395,28618,351,18,51.474
2396,28618,352,18,67.408
2397,28618,355,18,22.531
2398,28618,355,11,29.217
2399,28618,356,3,22.898000000000003
2400,28618,356,11,19.143
2401,28618,357,1,40.758
2402,28618,358,4,53.1
2403,28618,359,94,59.901
2404,28618,360,2,82.87100000000001
2405,28618,360,78,13.738
2406,28618,360,7,100.056
2407,28618,360,11,45.75899999999999
2408,28618,361,15,46.167
2409,28618,361,55,34.282
2410,28618,361,13,450.001
2411,28618,361,18,1.714
2412,28618,362,15,34.257
2413,28618,362,13,5.306
2414,28618,362,1,22.009
2415,28618,363,4,108.311
2416,28618,363,15,6.829
2417,28618,363,18,10.067
2418,28618,364,13,35.64
2419,28618,365,3,21.564
2420,28618,366,2,107.63799999999999
2421,28618,366,13,163.215
2422,28618,366,9,3.1660000000000004
2423,28618,367,2,284.432
2424,28618,367,58,23.055999999999997
2425,28618,367,18,63.751999999999995
2426,28618,367,19,9.793
2427,28618,367,11,20.565
2428,28618,368,15,4.0089999999999995
2429,28618,368,18,24.156999999999996
2430,28618,368,1,241.65200000000002
2431,28618,369,13,26.537
2432,28618,370,2,52.732
2433,28618,370,78,13.738
2434,28618,370,18,88.352
2435,28618,370,1,33.967
2436,28618,372,1,16.677
2437,28618,373,11,30.041999999999998
2438,28618,374,18,98.68799999999999
2439,28618,374,1,14.627
2440,28618,375,16,14.869000000000002
2441,28618,376,18,157.261
2442,28618,376,11,11.472000000000001
2443,28618,377,2,6.426
2444,28618,377,13,25.141
2445,28618,378,1,2.977
2446,28618,379,3,54.955
2447,28618,379,1,20.642
2448,28618,380,29,21.866
2449,28618,380,18,147.232
2450,28618,382,11,44.971000000000004
2451,28618,383,2,45.657
2452,28618,383,18,61.915
2453,28618,383,1,25.160999999999998
2454,28618,383,11,26.79
2455,28618,385,1,90.93299999999999
2456,28618,385,11,29.254
2457,28618,387,40,686.93
2458,28618,388,15,21.478
2459,28618,388,1,27.405
2460,28618,389,29,23.218000000000004
2461,28618,389,64,70.07600000000001
2462,28618,390,3,16.029
2463,28618,391,1,55.916000000000004
2464,28618,391,11,66.589
2465,28618,398,1,8.363
2466,28618,398,11,273.257
2467,28618,399,1,13.84
2468,28618,399,11,12.377
2469,28618,400,3,8.625
2470,28618,401,2,6.468999999999999
2471,28618,401,18,25.057
2472,28618,401,11,66.998
2473,28618,403,64,821.327
2474,28618,403,40,252.12400000000002
2475,28618,403,11,4.917
2476,28618,404,2,5.952000000000001
2477,28618,404,18,35.667
2478,28618,406,16,38.544000000000004
2479,28618,406,17,68.693
2480,28618,406,13,317.918
2481,28618,407,1,14.729000000000001
2482,28618,407,11,85.522
2483,28618,408,13,80.083
2484,28618,408,1,12.09
2485,28618,409,4,98.417
2486,28618,409,2,5.952000000000001
2487,28618,409,1,13.804
2488,28618,409,11,18.089000000000002
2489,28618,410,29,23.218000000000004
2490,28618,410,11,20.741
2491,28618,411,4,12.457
2492,28618,411,1,15.651
2493,28618,411,7,147.847
2494,28618,412,2,9.022
2495,28618,412,35,17.997
2496,28618,412,13,129.382
2497,28618,412,18,83.714
2498,28618,412,11,51.106
2499,28618,413,2,56.248000000000005
2500,28618,413,58,18.641
2501,28618,413,18,175.50599999999997
2502,28618,414,83,77.65100000000001
2503,28618,414,9,193.588
2504,28618,415,2,146.592
2505,28618,415,13,289.407
2506,28618,415,18,100.90299999999999
2507,28618,415,11,29.714000000000002
2508,28618,416,42,29.581
2509,28618,416,36,69.241
2510,28618,416,58,34.510999999999996
2511,28618,416,18,15.167
2512,28618,416,19,24.651
2513,28618,417,2,272.675
2514,28618,417,18,76.47399999999999
2515,28618,418,15,152.003
2516,28618,418,2,30.041999999999998
2517,28618,419,64,13.767000000000001
2518,28618,420,53,92.87299999999999
2519,28618,420,1,8.899
2520,28618,421,11,9.402000000000001
2521,28618,423,3,8.625
2522,28618,428,3,12.937999999999999
2523,28618,431,58,13.738
2524,28618,432,11,61.045
2525,28618,434,2,7.246
2526,28618,434,18,11.448
2527,28618,434,1,23.715999999999998
2528,28618,437,11,39.888000000000005
2529,28618,441,82,21.02
2530,28618,442,5,6144.0
2531,28618,443,27,59.534
2532,28618,445,18,14.38
2533,28618,445,11,25.325
2534,28618,446,11,34.805
2535,28618,447,1,37.003
2536,28618,447,11,22.805999999999997
2537,28618,448,64,15.186
2538,28618,448,1,5.995
2539,28618,449,82,9.877
2540,28618,449,1,10.9
2541,28618,450,3,36.635999999999996
2542,28618,450,40,64.691
2543,28618,450,11,41.64
2544,28618,452,1,8.86
2545,28618,454,13,15.095
2546,28618,455,1,15.118
2547,28618,455,11,40.022
2548,28618,456,1,4.902
2549,28618,456,11,14.879000000000001
2550,28618,457,1,26.699
2551,28618,458,4,99.055
2552,28618,458,1,25.531
2553,28618,459,2,18.36
2554,28618,459,18,18.373
2555,28618,459,11,32.518
2556,28618,460,2,37.986999999999995
2557,28618,460,11,39.85
2558,28618,461,1,4.936
2559,28618,461,10,38.815
2560,28618,462,1,42.481
2561,28618,463,1,10.215
2562,28618,463,11,11.311
2563,28618,464,11,22.256
2564,28618,465,1,5.9079999999999995
2565,28618,465,11,22.211
2566,28618,466,4,1.8090000000000002
2567,28618,466,1,57.748000000000005
2568,28618,467,1,74.234
2569,28618,468,11,33.941
2570,28618,469,1,11.37
2571,28618,469,11,33.467
2572,28618,470,3,0.43200000000000005
2573,28618,470,11,35.623000000000005
2574,28618,471,1,34.667
2575,28618,471,11,5.038
2576,28618,472,4,67.594
2577,28618,472,17,45.795
2578,28618,472,3,0.45799999999999996
2579,28618,472,1,25.811999999999998
2580,28618,472,11,30.189
2581,28618,473,11,27.127
2582,28618,474,96,109.436
2583,28618,474,2,21.779
2584,28618,474,64,10.892999999999999
2585,28618,474,94,56.411
2586,28618,474,1,5.8660000000000005
2587,28618,475,4,14.08
2588,28618,475,1,37.602
2589,28618,475,11,12.675999999999998
2590,28618,476,67,12.089
2591,28618,476,18,65.805
2592,28618,476,1,21.089000000000002
2593,28618,477,1,34.018
2594,28618,477,11,12.505
2595,28618,478,68,12.062999999999999
2596,28618,478,25,10.027000000000001
2597,28618,478,67,21.478
2598,28618,478,18,118.361
2599,28618,478,1,10.698
2600,28618,478,11,24.436999999999998
2601,28618,479,2,36.929
2602,28618,479,1,14.978
2603,28618,480,2,25.303
2604,28618,480,1,256.121
2605,28618,480,11,51.074
2606,28618,481,95,110.29899999999999
2607,28618,481,57,52.953
2608,28618,481,25,16.712
2609,28618,481,18,32.914
2610,28618,481,1,76.227
2611,28618,482,2,26.358
2612,28618,482,18,34.961
2613,28618,482,1,19.809
2614,28618,482,11,9.125
2615,28618,483,25,19.003
2616,28618,483,47,39.519
2617,28618,483,18,104.964
2618,28618,483,1,24.426
2619,28618,484,28,22.666999999999998
2620,28618,484,49,35.239000000000004
2621,28618,484,25,20.666
2622,28618,484,18,50.19
2623,28618,484,1,87.464
2624,28618,485,3,21.564
2625,28618,485,32,22.435
2626,28618,485,1,17.769000000000002
2627,28618,486,15,14.655
2628,28618,486,1,18.38
2629,28618,486,11,28.301
2630,28618,487,82,19.796
2631,28618,487,2,92.09700000000001
2632,28618,487,1,33.994
2633,28618,488,82,20.974
2634,28618,488,1,22.238000000000003
2635,28618,489,82,10.487
2636,28618,489,1,13.484000000000002
2637,28618,490,15,15.095
2638,28618,490,11,34.758
2639,28618,492,1,40.713
2640,28618,492,11,10.029
2641,28618,493,1,34.071
2642,28618,494,1,13.48
2643,28618,496,8,49.688
2644,28618,496,11,27.515
2645,28618,497,2,2.977
2646,28618,497,3,8.625
2647,28618,499,11,17.38
2648,28618,500,3,43.126999999999995
2649,28618,500,1,18.708
2650,28618,501,11,9.79
2651,28618,503,3,4.313
2652,28618,504,1,15.213
2653,28618,505,3,12.937999999999999
2654,28618,507,3,6.412000000000001
2655,28618,508,2,75.96
2656,28618,510,91,21.564
2657,28618,510,12,48.583
2658,28618,510,11,6.685
2659,28618,512,29,64.044
2660,28618,512,20,78.935
2661,28618,512,12,2.562
2662,28618,512,11,8.501
2663,28618,513,24,4.814
2664,28618,514,20,147.328
2665,28618,514,11,10.286
2666,28618,515,3,4.579
2667,28618,519,1,26.915
2668,28618,522,95,542.183
2669,28618,522,25,18.674
2670,28618,522,18,200.942
2671,28618,523,1,40.873000000000005
2672,28618,524,95,231.021
2673,28618,524,1,35.562
2674,28618,527,29,132.066
2675,28618,528,11,43.656000000000006
2676,28618,531,35,35.185
2677,28618,531,12,106.145
2678,28618,532,2,71.839
2679,28618,532,64,58.193000000000005
2680,28618,532,3,19.408
2681,28618,532,1,16.668
2682,28618,532,12,4.808
2683,28618,533,2,105.041
2684,28618,533,18,23.849
2685,28618,534,1,48.31399999999999
2686,28618,535,11,8.625
2687,28618,536,11,4.485
2688,28618,537,58,1.9409999999999998
2689,28618,538,63,74.965
2690,28618,538,17,8.625
2691,28618,538,1,43.29
2692,28618,538,11,8.971
2693,28618,539,2,138.579
2694,28618,539,77,43.773999999999994
2695,28618,540,64,23.831999999999997
2696,28618,542,3,43.126999999999995
2697,28618,544,22,34.501999999999995
2698,28618,545,1,24.546
2699,28618,546,2,87.42
2700,28618,546,55,49.458999999999996
2701,28618,546,1,46.076
2702,28618,546,11,10.695
2703,28618,547,2,86.25
2704,28618,547,77,43.773999999999994
2705,28618,547,11,19.418
2706,28618,548,2,86.257
2707,28618,548,1,20.242
2708,28618,549,11,5.9079999999999995
2709,28618,550,77,10.944
2710,28618,550,1,71.22
2711,28618,551,66,54.496
2712,28618,551,1,10.782
2713,28618,551,11,37.478
2714,28618,552,1,15.342
2715,28618,553,2,91.59299999999999
2716,28618,553,1,32.056999999999995
2717,28618,554,77,23.241
2718,28618,555,2,91.59100000000001
2719,28618,555,77,11.62
2720,28618,555,1,9.332
2721,28618,555,11,14.663
2722,28618,556,94,56.411
2723,28618,556,7,171.95
2724,28618,556,11,9.445
2725,28618,558,77,32.830999999999996
2726,28618,558,1,29.844
2727,28618,559,2,86.257
2728,28618,559,3,18.319000000000003
2729,28618,563,1,53.077
2730,28618,564,2,100.065
2731,28618,564,1,14.125
2732,28618,566,1,42.452
2733,28618,568,12,26.195
2734,28618,568,11,34.53
2735,28618,569,77,127.82600000000001
2736,28618,569,1,24.363000000000003
2737,28618,569,12,6.901
2738,28618,570,3,16.029
2739,28618,570,11,66.403
2740,28618,571,13,2010.493
2741,28618,571,12,40.756
2742,28618,572,13,49.004
2743,28618,573,3,4.579
2744,28618,573,13,46.365
2745,28618,574,1,83.749
2746,28618,575,13,30.892
2747,28618,575,18,17.972
2748,28618,576,18,26.804000000000002
2749,28618,577,13,49.632
2750,28618,577,18,12.845
2751,28618,577,11,4.5360000000000005
2752,28618,578,13,31.086
2753,28618,578,11,14.315
2754,28618,579,13,31.256999999999998
2755,28618,580,13,51.276
2756,28618,580,18,105.274
2757,28618,581,13,32.203
2758,28618,581,11,29.174
2759,28618,582,13,34.195
2760,28618,582,18,39.521
2761,28618,582,11,21.553
2762,28618,583,24,43.885
2763,28618,583,13,35.095
2764,28618,583,11,24.803
2765,28618,584,15,24.624000000000002
2766,28618,584,13,115.27600000000001
2767,28618,584,1,61.622
2768,28618,585,6,184.658
2769,28618,585,1,36.499
2770,28618,585,12,37.305
2771,28618,586,1,28.348000000000003
2772,28618,587,1,63.361000000000004
2773,28618,588,2,96.848
2774,28618,588,1,6.365
2775,28618,589,2,10.307
2776,28618,590,2,45.795
2777,28618,590,1,18.858
2778,28618,590,11,12.325999999999999
2779,28618,591,2,77.64699999999999
2780,28618,591,1,9.687000000000001
2781,28618,592,2,91.86399999999999
2782,28618,593,3,18.319000000000003
2783,28618,593,1,18.954
2784,28618,594,1,17.66
2785,28618,595,11,24.729
2786,28618,601,15,18.180999999999997
2787,28618,601,18,70.212
2788,28618,601,11,100.47399999999999
2789,28618,602,64,27.427
2790,28618,603,3,8.625
2791,28618,604,5,902.315
2792,28618,604,13,2370.601
2793,28618,605,1,12.923
2794,28618,606,82,9.877
2795,28618,606,1,10.129
2796,28618,606,11,41.49
2797,28618,607,1,20.302
2798,28618,608,2,91.59299999999999
2799,28618,608,1,29.175
2800,28618,609,1,18.625999999999998
2801,28618,609,11,4.122
2802,28618,611,2,130.701
2803,28618,611,11,41.181000000000004
2804,28618,612,1,46.295
2805,28618,613,2,100.20299999999999
2806,28618,613,18,34.118
2807,28618,613,1,16.059
2808,28618,613,11,36.228
2809,28618,614,11,31.205
2810,28618,615,42,53.91
2811,28618,615,18,58.178999999999995
2812,28618,616,4,17.129
2813,28618,616,2,94.34100000000001
2814,28618,616,1,55.031000000000006
2815,28618,616,11,14.344000000000001
2816,28618,618,1,7.93
2817,28618,620,4,36.635999999999996
2818,28618,620,1,19.309
2819,28618,621,2,91.574
2820,28618,622,22,18.319000000000003
2821,28618,622,55,28.026
2822,28618,622,1,97.315
2823,28618,623,2,103.961
2824,28618,623,3,22.898000000000003
2825,28618,624,11,43.257
2826,28618,625,3,9.158999999999999
2827,28618,626,1,32.053000000000004
2828,28618,627,2,92.296
2829,28618,627,1,5.175
2830,28618,627,11,49.321999999999996
2831,28618,628,77,46.482
2832,28618,628,1,28.975
2833,28618,628,11,13.283
2834,28618,629,77,10.944
2835,28618,629,12,24.089000000000002
2836,28618,630,97,680.1519999999999
2837,28618,630,15,22.426
2838,28618,630,1,16.119
2839,28618,631,55,84.31
2840,28618,631,1,45.011
2841,28618,631,11,23.419
2842,28618,633,2,96.855
2843,28618,634,3,18.319000000000003
2844,28618,634,1,13.222000000000001
2845,28618,635,55,172.511
2846,28618,635,1,12.882
2847,28618,636,43,4.579
2848,28618,636,1,14.184000000000001
2849,28618,636,8,153.872
2850,28618,636,11,41.748000000000005
2851,28618,637,87,53.601000000000006
2852,28618,637,1,21.156999999999996
2853,28618,637,11,29.974
2854,28618,638,1,18.868
2855,28618,639,2,50.235
2856,28618,641,2,198.65
2857,28618,641,94,56.411
2858,28618,642,2,53.625
2859,28618,642,7,173.463
2860,28618,643,25,11.645
2861,28618,643,2,214.981
2862,28618,643,35,15.224
2863,28618,643,18,41.902
2864,28618,643,1,7.146
2865,28618,644,2,68.488
2866,28618,644,11,43.391999999999996
2867,28618,645,95,89.45
2868,28618,645,15,41.278
2869,28618,645,1,115.29299999999999
2870,28618,645,11,16.564
2871,28618,646,97,29.993000000000002
2872,28618,646,3,12.937999999999999
2873,28618,646,87,16.848
2874,28618,646,1,17.711
2875,28618,646,11,83.335
2876,28618,647,25,38.416
2877,28618,647,97,189.9
2878,28618,647,15,45.50899999999999
2879,28618,647,19,22.458000000000002
2880,28618,648,97,27.079
2881,28618,648,2,177.713
2882,28618,648,58,244.812
2883,28618,648,87,17.003
2884,28618,649,2,224.294
2885,28618,649,1,14.157
2886,28618,649,11,39.14
2887,28618,650,1,22.006999999999998
2888,28618,651,2,92.745
2889,28618,651,3,18.319000000000003
2890,28618,652,1,18.4
2891,28618,654,11,21.295
2892,28618,657,3,9.158999999999999
2893,28618,657,13,94.881
2894,28618,657,11,33.019
2895,28618,658,18,22.851999999999997
2896,28618,659,4,13.305
2897,28618,659,12,7.978
2898,28618,663,64,43.625
2899,28618,663,3,32.346
2900,28618,664,1,21.299
2901,28618,666,91,35.366
2902,28618,666,77,69.72399999999999
2903,28618,667,1,12.368
2904,28618,668,3,22.898000000000003
2905,28618,668,1,15.633
2906,28618,669,7,284.16
2907,28618,670,2,95.63
2908,28618,670,1,24.268
2909,28618,671,1,36.032
2910,28618,672,2,94.57
2911,28618,672,1,5.455
2912,28618,673,1,6.857
2913,28618,673,11,23.59
2914,28618,674,1,25.728
2915,28618,676,1,22.759
2916,28618,676,11,11.448
2917,28618,677,1,22.916
2918,28618,678,3,22.898000000000003
2919,28618,678,11,47.763999999999996
2920,28618,679,3,8.625
2921,28618,680,2,106.70700000000001
2922,28618,680,58,4.579
2923,28618,680,1,26.296
2924,28618,680,11,72.86
2925,28618,680,10,28.033
2926,28618,681,1,11.3
2927,28618,682,1,15.955
2928,28618,684,2,23.504
2929,28618,684,58,12.937999999999999
2930,28618,684,1,12.033
2931,28618,684,11,22.469
2932,28618,687,3,12.937999999999999
2933,28618,690,11,1.725
2934,28618,691,3,8.625
2935,28618,695,3,47.169
2936,28618,698,3,18.319000000000003
2937,28618,701,11,25.463
2938,28618,702,53,760.32
2939,28618,702,3,17.250999999999998
2940,28618,703,4,18.753
2941,28618,703,77,23.241
2942,28618,703,1,83.654
2943,28618,703,11,8.335
2944,28618,703,10,20.27
2945,28618,704,77,11.62
2946,28618,704,1,28.955
2947,28618,704,11,8.655
2948,28618,705,2,91.59100000000001
2949,28618,705,11,52.011
2950,28618,706,1,36.346
2951,28618,706,11,26.006
2952,28618,707,1,50.775
2953,28618,707,11,56.38
2954,28618,708,77,11.62
2955,28618,708,18,13.280999999999999
2956,28618,708,11,15.479000000000001
2957,28618,709,1,21.121
2958,28618,709,11,11.907
2959,28618,710,1,45.75899999999999
2960,28618,712,11,15.772
2961,28618,714,9,31.1
2962,28618,716,3,13.738
2963,28618,716,11,4.579
2964,28618,717,2,6.901
2965,28618,717,64,78.88
2966,28618,717,7,81.514
2967,28618,717,11,15.799000000000001
2968,28618,718,55,63.198
2969,28618,718,3,4.313
2970,28618,718,1,29.456999999999997
2971,28618,719,2,32.054
2972,28618,719,64,27.866999999999997
2973,28618,719,91,37.765
2974,28618,719,77,69.72399999999999
2975,28618,721,22,142.235
2976,28618,721,3,37.094
2977,28618,721,77,58.102
2978,28618,721,98,16.82
2979,28618,722,2,52.675
2980,28618,722,3,8.625
2981,28618,722,94,19.967
2982,28618,722,11,21.564
2983,28618,723,25,62.157
2984,28618,723,15,4.313
2985,28618,723,3,25.877
2986,28618,723,18,24.153000000000002
2987,28618,723,12,64.209
2988,28618,723,11,70.255
2989,28618,724,25,333.559
2990,28618,724,87,92.266
2991,28618,724,18,20.958000000000002
2992,28618,724,12,38.986999999999995
2993,28618,725,11,8.895
2994,28618,726,87,87.86200000000001
2995,28618,727,95,124.927
2996,28618,728,25,70.536
2997,28618,729,91,17.678
2998,26959,1,3,22.898000000000003
2999,26959,1,1,83.723
3000,26959,5,82,2.702
3001,26959,5,2,20.87
3002,26959,9,1,67.8
3003,26959,10,4,27.084
3004,26959,15,4,73.66199999999999
3005,26959,17,1,225.09400000000002
3006,26959,18,4,37.872
3007,26959,20,3,43.126999999999995
3008,26959,21,1,92.598
3009,26959,24,82,7.739
3010,26959,28,1,50.93600000000001
3011,26959,29,4,19.037
3012,26959,29,1,140.002
3013,26959,31,3,21.564
3014,26959,31,1,142.089
3015,26959,34,4,100.337
3016,26959,34,2,114.53200000000001
3017,26959,34,1,70.227
3018,26959,34,8,114.50399999999999
3019,26959,36,82,2.702
3020,26959,37,4,47.31100000000001
3021,26959,37,1,38.614000000000004
3022,26959,38,3,43.126999999999995
3023,26959,39,1,93.609
3024,26959,40,1,266.488
3025,26959,42,1,75.46
3026,26959,45,25,4.744
3027,26959,45,18,44.422
3028,26959,46,4,35.494
3029,26959,46,1,225.42700000000002
3030,26959,50,4,31.268
3031,26959,51,3,32.056999999999995
3032,26959,52,1,52.607
3033,26959,53,12,7.03
3034,26959,54,82,7.739
3035,26959,57,2,89.758
3036,26959,57,1,55.088
3037,26959,59,58,32.056999999999995
3038,26959,59,3,22.898000000000003
3039,26959,60,1,207.808
3040,26959,60,11,53.391999999999996
3041,26959,62,1,105.49
3042,26959,64,82,2.544
3043,26959,65,34,50.375
3044,26959,65,1,33.468
3045,26959,69,26,6.853
3046,26959,69,1,114.06700000000001
3047,26959,75,31,33.64
3048,26959,75,1,111.99700000000001
3049,26959,76,3,8.625
3050,26959,76,12,38.799
3051,26959,77,12,38.705
3052,26959,79,1,56.608999999999995
3053,26959,82,34,53.36600000000001
3054,26959,82,82,7.289
3055,26959,86,4,44.1
3056,26959,91,4,90.206
3057,26959,91,1,204.31799999999998
3058,26959,91,8,75.862
3059,26959,91,10,20.485
3060,26959,93,1,80.82300000000001
3061,26959,95,82,12.421
3062,26959,96,1,154.905
3063,26959,98,76,25.877
3064,26959,100,1,28.2
3065,26959,101,1,146.035
3066,26959,103,2,105.921
3067,26959,106,3,45.795
3068,26959,109,3,43.126999999999995
3069,26959,110,11,75.904
3070,26959,111,67,3.19
3071,26959,111,1,193.188
3072,26959,114,82,7.739
3073,26959,119,26,134.79
3074,26959,120,6,493.85699999999997
3075,26959,120,67,9.176
3076,26959,120,3,30.189
3077,26959,122,4,24.281
3078,26959,122,53,217.794
3079,26959,124,3,45.795
3080,26959,124,1,175.622
3081,26959,125,82,2.702
3082,26959,125,1,68.90100000000001
3083,26959,127,3,22.898000000000003
3084,26959,132,9,7.327000000000001
3085,26959,135,2,51.365
3086,26959,139,1,84.788
3087,26959,143,1,140.80100000000002
3088,26959,144,82,7.289
3089,26959,148,82,12.852
3090,26959,152,1,199.287
3091,26959,156,82,2.702
3092,26959,156,2,65.109
3093,26959,161,35,29.283
3094,26959,161,10,59.128
3095,26959,162,1,68.488
3096,26959,163,4,70.617
3097,26959,164,1,81.905
3098,26959,166,3,64.691
3099,26959,174,82,7.289
3100,26959,176,3,21.564
3101,26959,177,3,21.564
3102,26959,178,4,101.506
3103,26959,182,12,32.056999999999995
3104,26959,184,4,10.029
3105,26959,184,1,22.761
3106,26959,185,1,125.979
3107,26959,186,82,2.702
3108,26959,187,1,34.452
3109,26959,188,2,71.66199999999999
3110,26959,188,1,12.365
3111,26959,189,12,34.157
3112,26959,190,2,92.512
3113,26959,191,1,131.398
3114,26959,194,1,71.517
3115,26959,195,1,64.95
3116,26959,195,10,36.179
3117,26959,198,1,75.527
3118,26959,204,82,7.289
3119,26959,205,26,32.607
3120,26959,207,3,22.898000000000003
3121,26959,208,29,66.179
3122,26959,208,3,68.693
3123,26959,209,4,243.34400000000002
